Rk,Player,Nation,Pos,Squad,AGE,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,G+A-PK_p90,xG_p90,xAG_p90,xG+xAG_p90,npxG_p90,npxG+xAG_p90
369,Vladimir Loroña,mx MEX,"DF,MF",UANL,26.46575342,1998,3,3,253,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,7,13,30,0,0,0,0,0,0.05,0,0.05,0.05,0.05
370,Anthony Lozano,hn HON,FW,Santos,32.02739726,1993,22,14,1245,13.8,4,1,5,3,1,1,6,1,6.8,6,0.5,6.5,19,18,40,0.29,0.07,0.36,0.22,0.29,0.49,0.03,0.53,0.44,0.47
371,Esteban Lozano,mx MEX,"MF,FW",América,22.15342466,2003,4,0,108,1.2,1,0,1,1,0,0,0,0,1.5,1.5,0.8,2.3,5,2,7,0.83,0,0.83,0.83,0.83,1.23,0.68,1.92,1.23,1.92
372,José Lozano,mx MEX,"FW,DF",Atlas,26.58082192,1998,32,27,2237,24.9,3,5,8,3,0,0,7,0,2.8,2.8,2.8,5.6,33,64,122,0.12,0.2,0.32,0.12,0.32,0.11,0.11,0.22,0.11,0.22
373,José Luis Rodríguez,pa PAN,"FW,MF",FC Juárez,26.87671233,1998,26,22,1937,21.5,1,2,3,1,0,0,1,0,1.5,1.5,4.3,5.9,74,81,182,0.05,0.09,0.14,0.05,0.14,0.07,0.2,0.27,0.07,0.27
374,Israel Luna,mx MEX,"DF,MF",Pachuca,23.11780822,2002,2,0,40,0.4,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,1,5,2,0,0,0,0,0,0.13,0,0.13,0.13,0.13
375,Oscar Macías,mx MEX,MF,Atlético,26.82191781,1998,29,25,2211,24.6,4,1,5,4,0,0,2,0,1.4,1.4,0.8,2.2,14,100,34,0.16,0.04,0.2,0.16,0.2,0.06,0.03,0.09,0.06,0.09
376,Waldo Madrid,mx MEX,FW,Necaxa,21.69315068,2003,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
377,Fernando Madrigal,mx MEX,"MF,DF",Tijuana,33.47671233,1991,9,3,327,3.6,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,4,18,12,0,0,0,0,0,0.07,0,0.07,0.07,0.07
378,Madson,br BRA,"FW,MF",FC Juárez,25.69041096,1999,12,10,867,9.6,3,2,5,3,0,0,4,0,2.6,2.6,1.7,4.2,33,25,91,0.31,0.21,0.52,0.31,0.52,0.27,0.17,0.44,0.27,0.44
379,Lisandro Magallán,ar ARG,DF,UNAM,31.60273973,1993,22,22,1900,21.1,0,0,0,0,0,0,6,0,0.6,0.6,0.3,0.9,7,71,0,0,0,0,0,0,0.03,0.02,0.04,0.03,0.04
380,Luis Manuel García,mx MEX,GK,Toluca,32.34246575,1992,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Óscar Manzanarez,mx MEX,DF,Querétaro,30.03013699,1995,16,14,1218,13.5,0,0,0,0,0,0,5,0,0.1,0.1,0.1,0.2,2,22,4,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01
382,Cristian Mares,mx MEX,"FW,MF",Puebla,20.64383562,2004,8,2,202,2.2,0,0,0,0,0,0,1,0,0.4,0.4,0,0.4,3,3,15,0,0,0,0,0,0.17,0.01,0.18,0.17,0.18
383,Antonio María,mx MEX,"FW,MF",Querétaro,21.0630137,2004,7,3,245,2.7,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.5,2,1,7,0,0,0,0,0,0.13,0.04,0.17,0.13,0.17
384,Ricardo Marín,mx MEX,"FW,MF",Puebla,27.13150685,1998,13,11,1038,11.5,4,0,4,4,0,1,0,0,4.4,3.6,0.8,4.5,9,17,49,0.35,0,0.35,0.35,0.35,0.38,0.07,0.46,0.32,0.39
385,Ricardo Marín,mx MEX,"FW,MF",Guadalajara,27.13150685,1998,14,6,627,7,3,1,4,3,0,0,0,0,2.5,2.5,0.3,2.8,4,11,35,0.43,0.14,0.57,0.43,0.57,0.36,0.05,0.41,0.36,0.41
386,Salvador Mariscal,mx MEX,MF,Santos,22.03561644,2003,25,15,1444,16,0,0,0,0,0,0,3,0,0.7,0.7,0.1,0.8,2,51,3,0,0,0,0,0,0.04,0.01,0.05,0.04,0.05
387,Ángel Márquez,mx MEX,MF,Atlas,24.87123288,2000,31,30,2497,27.7,5,2,7,5,0,0,5,1,2.5,2.5,2.9,5.4,47,112,107,0.18,0.07,0.25,0.18,0.25,0.09,0.1,0.2,0.09,0.2
388,Henry Martín,mx MEX,FW,América,32.46027397,1992,24,18,1674,18.6,9,9,18,9,0,0,0,0,8,8,4.6,12.6,17,43,77,0.48,0.48,0.97,0.48,0.97,0.43,0.25,0.68,0.43,0.68
389,Guillermo Martínez Ayala,mx MEX,FW,UNAM,30.13972603,1995,29,18,1671,18.6,8,2,10,5,3,3,6,0,7.3,5,1.9,6.8,8,36,84,0.43,0.11,0.54,0.27,0.38,0.39,0.1,0.49,0.27,0.37
390,Gabriel Martínez,mx MEX,DF,Atlético,22.78082192,2002,3,0,14,0.2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.43,6.43,0,6.43,0,0.11,0.11,0,0.11
391,Emilio Martínez González,mx MEX,DF,Necaxa,22.25205479,2003,14,10,832,9.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,20,12,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03
392,Raúl Martínez,mx MEX,DF,Guadalajara,22.16712329,2003,10,6,613,6.8,0,0,0,0,0,0,1,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0
393,Sebastián Martínez,mx MEX,FW,Atlético,22.02739726,2003,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Alejandro Mayorga,mx MEX,DF,Necaxa,27.93424658,1997,29,22,1875,20.8,0,3,3,0,0,0,2,0,0.5,0.5,0.7,1.3,34,56,64,0,0.14,0.14,0,0.14,0.02,0.04,0.06,0.02,0.06
395,Alan Medina,mx MEX,"MF,DF",Querétaro,27.70958904,1997,20,6,715,7.9,0,2,2,0,0,0,0,0,1.2,1.2,0.7,1.9,23,27,60,0,0.25,0.25,0,0.25,0.15,0.08,0.23,0.15,0.23
396,Alan Medina,uy URU,"MF,FW",León,27.06849315,1998,4,3,220,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,4,7,6,0,0,0,0,0,0.02,0,0.03,0.02,0.03
397,Diego Medina,mx MEX,"FW,DF",Santos,24.14794521,2001,10,7,564,6.3,0,0,0,0,0,0,1,0,0.3,0.3,0,0.3,23,22,48,0,0,0,0,0,0.04,0,0.04,0.04,0.04
398,Stefan Medina,co COL,DF,Monterrey,32.89041096,1992,31,28,2490,27.7,0,1,1,0,0,0,7,0,0.8,0.8,1.4,2.3,26,113,39,0,0.04,0.04,0,0.04,0.03,0.05,0.08,0.03,0.08
399,Aaron Mejía Montoya,mx MEX,"DF,MF",Tijuana,23.91232877,2001,30,19,1813,20.1,0,1,1,0,0,0,3,0,0.2,0.2,1.2,1.4,15,67,64,0,0.05,0.05,0,0.05,0.01,0.06,0.07,0.01,0.07
400,Ángel Mena,ec ECU,"MF,FW",Pachuca,37.28493151,1988,5,1,175,1.9,0,0,0,0,0,0,1,0,0.6,0.6,0.5,1.1,5,14,18,0,0,0,0,0,0.32,0.26,0.57,0.32,0.57
401,Alex Mendez,us USA,"FW,MF",FC Juárez,24.66027397,2000,5,0,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0.04,0.02,0.07,0.04,0.07
402,Bruno Méndez,uy URU,DF,Toluca,25.64931507,1999,21,18,1605,17.8,0,0,0,0,0,0,1,1,0.5,0.5,0.3,0.8,13,62,3,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04
403,Stiven Mendoza,co COL,"FW,MF",León,32.85479452,1992,25,24,2085,23.2,9,1,10,9,0,1,6,1,5.9,5.1,3.7,8.7,80,70,181,0.39,0.04,0.43,0.39,0.43,0.25,0.16,0.41,0.22,0.38
404,Jean Meneses,cl CHI,FW,Toluca,32.1369863,1993,4,3,249,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,6,6,20,0,0,0,0,0,0.03,0.19,0.21,0.03,0.21
405,Roberto Meraz,mx MEX,MF,Mazatlán,25.75068493,1999,24,21,1783,19.8,0,1,1,0,0,0,9,0,0.7,0.7,1.2,1.9,13,94,16,0,0.05,0.05,0,0.05,0.04,0.06,0.1,0.04,0.1
406,Lucas Merolla,ar ARG,DF,Mazatlán,29.85479452,1995,21,20,1571,17.5,1,0,1,1,0,0,8,1,2.8,2.8,0.2,3,4,26,7,0.06,0,0.06,0.06,0.06,0.16,0.01,0.17,0.16,0.17
407,Maximiliano Meza,ar ARG,"MF,FW",Monterrey,32.38630137,1992,3,3,199,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,5,7,16,0,0,0,0,0,0.05,0.08,0.13,0.05,0.13
408,Andrés Micolta,ec ECU,DF,Pachuca,25.91232877,1999,8,7,568,6.3,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
409,Kevin Mier,co COL,GK,Cruz Azul,24.96438356,2000,33,33,2970,33,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
410,Fernando Monárrez,mx MEX,"DF,FW",Tijuana,25.78630137,1999,3,1,109,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,4,5,8,0,0,0,0,0,0.06,0,0.06,0.06,0.06
411,Ricardo Monreal,mx MEX,"FW,MF",Necaxa,24.23013699,2001,31,14,1212,13.5,2,1,3,2,0,0,3,0,2.1,2.1,2.5,4.6,25,31,92,0.15,0.07,0.22,0.15,0.22,0.16,0.19,0.35,0.16,0.35
412,Pablo Monroy,mx MEX,DF,UNAM,22.78630137,2002,20,11,1026,11.4,0,1,1,0,0,0,2,0,0.1,0.1,1.2,1.3,14,29,64,0,0.09,0.09,0,0.09,0.01,0.11,0.11,0.01,0.11
413,Andres Montaño,mx MEX,"MF,FW",Cruz Azul,22.95342466,2002,22,5,636,7.1,2,1,3,2,0,0,1,0,0.3,0.3,0.5,0.8,8,40,34,0.28,0.14,0.42,0.28,0.42,0.04,0.07,0.11,0.04,0.11
414,Alán Montes,mx MEX,DF,Necaxa,24.52328767,2000,20,14,1413,15.7,2,0,2,2,0,0,6,0,1.7,1.7,0.2,1.8,4,31,3,0.13,0,0.13,0.13,0.13,0.11,0.01,0.12,0.11,0.12
415,Elias Montiel,mx MEX,MF,Pachuca,19.57534247,2005,27,25,2217,24.6,2,2,4,2,0,0,3,1,2.1,2.1,1.6,3.7,67,185,44,0.08,0.08,0.16,0.08,0.16,0.08,0.07,0.15,0.08,0.15
416,Adrián Mora,mx MEX,DF,Atlas,27.72054795,1997,15,8,762,8.5,0,1,1,0,0,0,1,0,0.4,0.4,0.2,0.6,1,13,2,0,0.12,0.12,0,0.12,0.05,0.03,0.08,0.05,0.08
417,Gilberto Mora,mx MEX,"MF,FW",Tijuana,16.55616438,2008,27,11,1355,15.1,2,1,3,2,0,0,1,0,2,2,1.5,3.5,55,80,118,0.13,0.07,0.2,0.13,0.2,0.13,0.1,0.23,0.13,0.23
418,Amaury Morales,mx MEX,"FW,MF",Cruz Azul,19.41917808,2005,21,4,616,6.8,1,3,4,1,0,0,1,0,0.6,0.6,2,2.6,25,15,39,0.15,0.44,0.58,0.15,0.58,0.09,0.29,0.38,0.09,0.38
419,Robert Morales,py PAR,FW,Toluca,26.13424658,1999,17,6,608,6.8,3,1,4,3,0,0,0,0,2.5,2.5,2,4.5,12,18,39,0.44,0.15,0.59,0.44,0.59,0.37,0.3,0.67,0.37,0.67
420,Carlos Moreno,mx MEX,GK,Pachuca,27.2630137,1998,32,32,2880,32,0,1,1,0,0,0,5,0,0,0,0.2,0.2,0,0,0,0,0.03,0.03,0,0.03,0,0,0,0,0
421,Héctor Moreno,mx MEX,DF,Monterrey,37.29589041,1988,18,14,1321,14.7,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,5,63,2,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02
422,Iker Moreno,mx MEX,DF,Atlético,21.63835616,2003,7,2,174,1.9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0.01,0.01,0,0.01
423,Iván Moreno,mx MEX,"MF,DF",León,27.29589041,1998,22,13,1210,13.4,2,3,5,2,0,0,3,0,1.5,1.5,1.8,3.3,19,46,53,0.15,0.22,0.37,0.15,0.37,0.11,0.13,0.24,0.11,0.24
424,Omar Moreno,mx MEX,"FW,MF",Mazatlán,20.26027397,2005,12,6,418,4.6,2,0,2,2,0,0,2,0,0.7,0.7,0.4,1.1,7,4,32,0.43,0,0.43,0.43,0.43,0.14,0.09,0.24,0.14,0.24
425,Joaquín Moxica,mx MEX,FW,Monterrey,19.26849315,2006,2,0,30,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,4,0,0,0,0,0,0.53,0.09,0.62,0.53,0.62
426,Franco Moyano,ar ARG,MF,Puebla,27.64109589,1997,15,14,1239,13.8,0,0,0,0,0,0,4,0,0.1,0.1,0.5,0.6,6,55,10,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04
427,Alan Mozo,mx MEX,DF,Guadalajara,28.08219178,1997,26,22,1999,22.2,2,1,3,2,0,0,3,0,1.2,1.2,1,2.2,39,62,133,0.09,0.05,0.14,0.09,0.14,0.05,0.05,0.1,0.05,0.1
428,Guillermo Muñoz,mx MEX,"DF,FW",Santos,20.59452055,2004,10,2,335,3.7,0,0,0,0,0,0,0,0,0.5,0.5,0.9,1.4,10,8,30,0,0,0,0,0,0.13,0.24,0.37,0.13,0.37
429,Santiago Muñóz,mx MEX,"FW,MF",Santos,22.72328767,2002,27,13,1227,13.6,2,1,3,1,1,1,1,0,4.1,3.3,0.8,4.1,19,35,53,0.15,0.07,0.22,0.07,0.15,0.3,0.06,0.36,0.24,0.3
430,Jhon Murillo,ve VEN,"FW,DF",Atlético,29.45205479,1995,10,4,345,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,10,8,33,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03
431,Jhon Murillo,ve VEN,"FW,DF",Atlas,29.45205479,1995,17,13,1261,14,2,2,4,2,0,0,1,0,2.7,2.7,0.9,3.6,41,21,72,0.14,0.14,0.29,0.14,0.29,0.19,0.06,0.26,0.19,0.26
432,Luis Nájera,mx MEX,"MF,FW",Atlético,22.19178082,2003,26,16,1270,14.1,3,4,7,3,0,0,0,0,1.3,1.3,1.1,2.4,19,55,75,0.21,0.28,0.5,0.21,0.5,0.09,0.08,0.17,0.09,0.17
433,Gonzalo Nápoli,uy URU,"MF,FW",León,24.99178082,2000,3,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.32,0.32,0,0.32
434,Luis Navarrete,mx MEX,MF,Toluca,18.69863014,2006,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
435,Santiago Naveda,mx MEX,MF,Santos,24.05205479,2001,13,12,949,10.5,0,1,1,0,0,0,3,0,0.8,0.8,0.4,1.2,7,33,10,0,0.09,0.09,0,0.09,0.08,0.04,0.11,0.08,0.11
436,Hugo Nervo,ar ARG,DF,Atlas,34.3260274,1991,31,31,2777,30.9,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1,5,65,3,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03
437,Francisco Nevarez,mx MEX,"DF,MF",FC Juárez,24.41917808,2000,8,1,140,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,4,2,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05
438,Shamar Nicholson,jm JAM,FW,Tijuana,28.1369863,1997,9,5,423,4.7,1,4,5,1,0,0,1,0,1.4,1.4,0.5,1.9,5,7,28,0.21,0.85,1.06,0.21,1.06,0.29,0.11,0.4,0.29,0.4
439,Santiago Núñez,ar ARG,DF,Santos,25.01643836,2000,10,9,791,8.8,0,0,0,0,0,0,3,1,0.5,0.5,0,0.5,4,11,1,0,0,0,0,0,0.06,0,0.06,0.06,0.06
440,Joan Nungaray,mx MEX,FW,Puebla,20.51780822,2004,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Lucas Ocampos,ar ARG,"FW,MF",Monterrey,30.81643836,1994,20,14,1253,13.9,1,4,5,0,1,1,2,1,3,2.3,2.1,4.4,43,59,138,0.07,0.29,0.36,0,0.29,0.22,0.15,0.37,0.16,0.31
442,Diego Ochoa,mx MEX,DF,Guadalajara,20.04109589,2005,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
443,Agustín Oliveros,uy URU,DF,Necaxa,26.71506849,1998,26,25,2273,25.3,0,1,1,0,0,0,1,0,1.8,1.8,0.7,2.4,13,55,5,0,0.04,0.04,0,0.04,0.07,0.03,0.1,0.07,0.1
444,Sebastián Olmedo,py PAR,DF,Puebla,23.87123288,2001,9,7,558,6.2,0,0,0,0,0,0,3,1,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0
445,Fernando Ordóñez,mx MEX,DF,UANL,23.92328767,2001,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.07,0.07,0,0.07
446,Santiago Ormeño,pe PER,FW,Puebla,31.24657534,1994,9,5,482,5.4,2,1,3,1,1,1,0,0,1.8,1,0.5,1.5,2,6,13,0.37,0.19,0.56,0.19,0.37,0.32,0.1,0.41,0.18,0.27
447,Efraín Orona,mx MEX,DF,Puebla,26.19726027,1999,34,31,2803,31.1,1,0,1,1,0,0,5,0,1,1,0.2,1.2,22,74,7,0.03,0,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.04
448,Jesús Orozco,mx MEX,DF,Cruz Azul,23.20547945,2002,14,12,1102,12.2,0,0,0,0,0,0,5,0,0.3,0.3,0.2,0.5,18,59,11,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04
449,Jesús Orozco,mx MEX,DF,Guadalajara,23.20547945,2002,15,15,1269,14.1,0,0,0,0,0,0,3,0,0.5,0.5,0.2,0.7,18,66,0,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05
450,Ralph Orquin,us USA,DF,FC Juárez,22.05479452,2003,34,34,2770,30.8,0,5,5,0,0,0,3,0,0.6,0.6,2.1,2.8,42,94,82,0,0.16,0.16,0,0.16,0.02,0.07,0.09,0.02,0.09
451,Carlos Orrantía,mx MEX,DF,Toluca,34.25479452,1991,4,2,192,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,2,7,19,0,0,0,0,0,0.06,0.17,0.24,0.06,0.24
452,Carlos Orrantía,mx MEX,"DF,MF",Atlas,34.25479452,1991,12,7,675,7.5,1,0,1,1,0,0,0,0,0.2,0.2,0.4,0.6,13,20,31,0.13,0,0.13,0.13,0.13,0.03,0.05,0.08,0.03,0.08
453,Haret Ortega,mx MEX,"DF,MF",FC Juárez,24.96164384,2000,13,7,734,8.2,1,0,1,1,0,0,5,0,0.1,0.1,0.1,0.1,0,10,1,0.12,0,0.12,0.12,0.12,0.01,0.01,0.02,0.01,0.02
454,Kevin Ortega,mx MEX,MF,Atlético,23.33150685,2002,3,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
455,Miguel Ortega,mx MEX,GK,Tijuana,30.06027397,1995,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,Pablo Ortiz,mx MEX,DF,Querétaro,23.08219178,2002,19,7,848,9.4,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.3,9,18,15,0,0.11,0.11,0,0.11,0.02,0.02,0.03,0.02,0.03
457,Youssef Ortiz,mx MEX,DF,León,18.49589041,2006,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
458,José Pablo Saldívar,mx MEX,MF,Pachuca,22.09863014,2003,5,4,291,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0
459,Juan Pablo Vigón,mx MEX,MF,UANL,33.79178082,1991,20,2,419,4.7,1,0,1,0,1,1,0,0,2,1.3,0.3,1.6,9,18,26,0.21,0,0.21,0,0,0.44,0.07,0.51,0.27,0.34
460,Jose Pachuca,mx MEX,DF,Puebla,19.78082192,2005,26,18,1521,16.9,0,0,0,0,0,0,3,0,0.2,0.2,0,0.3,2,27,5,0,0,0,0,0,0.01,0,0.02,0.01,0.02
461,Alex Padilla,es ESP,GK,UNAM,21.6739726,2003,10,10,900,10,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01
462,Jonathan Padilla,mx MEX,"MF,FW",Guadalajara,19.37534247,2005,25,9,968,10.8,4,2,6,4,0,0,2,0,2.5,2.5,1.1,3.6,26,25,68,0.37,0.19,0.56,0.37,0.56,0.23,0.1,0.33,0.23,0.33
463,Joshua Palacios,mx MEX,MF,Necaxa,18.33972603,2007,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,Agustín Palavecino,ar ARG,MF,Necaxa,28.48493151,1996,34,34,2948,32.8,7,6,13,7,0,0,7,0,5.4,5.4,6.3,11.7,64,275,123,0.21,0.18,0.4,0.21,0.4,0.16,0.19,0.36,0.16,0.36
465,Arturo Palma,mx MEX,"DF,MF",Necaxa,23.29863014,2002,13,5,529,5.9,1,1,2,1,0,0,2,0,0.9,0.9,0.7,1.7,16,10,38,0.17,0.17,0.34,0.17,0.34,0.15,0.13,0.28,0.15,0.28
466,José Paradela,ar ARG,"MF,FW",Necaxa,26.38630137,1998,34,34,2879,32,11,12,23,7,4,4,6,0,9.6,6.5,5.9,12.4,92,179,158,0.34,0.38,0.72,0.22,0.59,0.3,0.19,0.49,0.2,0.39
467,Bernardo Parra,mx MEX,MF,UANL,20.3260274,2005,10,6,541,6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,3,27,6,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04
468,Paulinho,pt POR,FW,Toluca,32.48493151,1992,32,30,2649,29.4,25,7,32,25,0,1,6,0,18.6,17.8,4.1,21.9,31,57,164,0.85,0.24,1.09,0.85,1.09,0.63,0.14,0.77,0.61,0.74
469,Denilson Paz,mx MEX,MF,Puebla,19.82191781,2005,2,0,40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
470,Pedro Pedraza,mx MEX,MF,Pachuca,25.01369863,2000,30,18,1670,18.6,1,0,1,1,0,0,9,0,0.4,0.4,0.2,0.6,10,64,16,0.05,0,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03
471,Federico Pereira,uy URU,DF,Toluca,25.19178082,2000,23,23,2025,22.5,1,0,1,1,0,0,5,0,0.7,0.7,0.1,0.8,18,68,2,0.04,0,0.04,0.04,0.04,0.03,0,0.03,0.03,0.03
472,Aldahir Perez,mx MEX,MF,Querétaro,20.58356164,2004,14,9,720,8,2,0,2,2,0,0,1,0,0.9,0.9,0.2,1.1,12,35,16,0.25,0,0.25,0.25,0.25,0.11,0.03,0.14,0.11,0.14
473,Sebastián Pérez Bouquet,mx MEX,"MF,FW",FC Juárez,21.86849315,2003,3,0,33,0.4,0,1,1,0,0,0,0,0,0,0,0.1,0.1,1,3,3,0,2.73,2.73,0,2.73,0,0.4,0.4,0,0.4
474,Sebastián Pérez Bouquet,mx MEX,MF,Atlético,21.86849315,2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Jonathan Pérez,mx MEX,DF,Santos,19.52054795,2005,14,12,984,10.9,1,0,1,1,0,0,4,0,0.8,0.8,0,0.8,4,22,4,0.09,0,0.09,0.09,0.09,0.07,0,0.07,0.07,0.07
476,Pavel Pérez,mx MEX,"MF,FW",Necaxa,26.85753425,1998,16,10,855,9.5,4,1,5,4,0,0,1,0,1.3,1.3,1.4,2.7,38,46,50,0.42,0.11,0.53,0.42,0.53,0.13,0.15,0.28,0.13,0.28
477,Pavel Pérez,mx MEX,"MF,FW",Guadalajara,26.85753425,1998,6,1,144,1.6,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,10,8,17,0,0,0,0,0,0.16,0.07,0.23,0.16,0.23
478,Jonathan Perlaza,ec ECU,"DF,MF",Querétaro,27.64109589,1997,14,5,544,6,0,0,0,0,0,0,1,0,0,0,0.3,0.3,13,14,26,0,0,0,0,0,0,0.04,0.05,0,0.05
479,Yan Phillipe,br BRA,"FW,MF",Atlético,20.96712329,2004,21,9,788,8.8,2,0,2,2,0,0,1,1,2.2,2.2,0.3,2.5,22,15,57,0.23,0,0.23,0.23,0.23,0.25,0.03,0.28,0.25,0.28
480,Cristiano Piccini,it ITA,DF,Atlético,32.60547945,1992,4,4,298,3.3,0,0,0,0,0,0,0,0,0,0,0,0,11,8,5,0,0,0,0,0,0,0.01,0.01,0,0.01
481,Jesús Piñuelas,mx MEX,MF,Toluca,27.10684932,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Jesús Piñuelas,mx MEX,DF,Querétaro,27.10684932,1998,4,2,215,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01
483,Gonzalo Piovi,ar ARG,DF,Cruz Azul,30.65479452,1994,27,26,2304,25.6,0,3,3,0,0,0,10,2,1.3,1.3,0.8,2.2,33,170,36,0,0.12,0.12,0,0.12,0.05,0.03,0.08,0.05,0.08
484,Guido Pizarro,ar ARG,"DF,MF",UANL,35.18630137,1990,24,24,2159,24,2,0,2,2,0,0,4,1,1.5,1.5,0.8,2.3,21,97,20,0.08,0,0.08,0.08,0.08,0.06,0.03,0.1,0.06,0.1
485,Rodolfo Pizarro,mx MEX,"MF,FW",Mazatlán,31.21643836,1994,23,16,1548,17.2,0,0,0,0,0,0,2,0,0.8,0.8,1.2,2,47,82,109,0,0,0,0,0,0.05,0.07,0.11,0.05,0.11
486,Jackson Porozo,ec ECU,DF,Tijuana,24.75068493,2000,13,13,1103,12.3,0,0,0,0,0,0,4,0,1,1,0,1,1,12,3,0,0,0,0,0,0.08,0,0.08,0.08,0.08
487,Osvaldo Rodríguez del Portal,mx MEX,"DF,FW",UANL,28.64931507,1996,4,3,172,1.9,0,0,0,0,0,0,1,0,0,0,0,0,3,9,2,0,0,0,0,0,0,0,0,0,0
488,Osvaldo Rodríguez del Portal,mx MEX,"FW,DF",León,28.64931507,1996,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Walter Portales,us USA,"DF,FW",América,21.10684932,2004,2,1,94,1,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.5,5,2,4,0,0,0,0,0,0.05,0.44,0.49,0.05,0.49
